wave,prompt_id,fixture,label,trajectory_name,trajectory_id,generated_index,generated_fraction_start,position_band_pct20,target_position,prefix_token_count,target_token_id,target_token_text,status,estimated_cost,graph_path,trace_id,shard_id
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,133,0.588495575221239,pct_40_60,257,257,4461, received,ok,257,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_003/token_000133/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000133,3
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,134,0.5929203539823009,pct_40_60,258,258,496, a,ok,258,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_003/token_000134/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000134,3
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,135,0.5973451327433629,pct_40_60,259,259,236743, ,ok,259,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_003/token_000135/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000135,3
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,136,0.6017699115044248,pct_60_80,260,260,236770,1,ok,260,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_003/token_000136/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000136,3
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,137,0.6061946902654868,pct_60_80,261,261,236771,0,ok,261,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_003/token_000137/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000137,3
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,138,0.6106194690265486,pct_60_80,262,262,236908,%,ok,262,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_003/token_000138/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000138,3
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,139,0.6150442477876106,pct_60_80,263,263,12223, discount,ok,263,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_000/token_000139/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000139,0
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,140,0.6194690265486725,pct_60_80,264,264,580, on,ok,264,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_000/token_000140/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000140,0
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,141,0.6238938053097345,pct_60_80,265,265,506, the,ok,265,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_000/token_000141/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000141,0
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,142,0.6283185840707964,pct_60_80,266,266,2558, total,ok,266,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_000/token_000142/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000142,0
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,143,0.6327433628318584,pct_60_80,267,267,2157, cost,ok,267,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_000/token_000143/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000143,0
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,144,0.6371681415929203,pct_60_80,268,268,236764,",",ok,268,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_000/token_000144/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000144,0
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,145,0.6415929203539823,pct_60_80,269,269,834, so,ok,269,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_030/token_000145/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000145,30
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,146,0.6460176991150443,pct_60_80,270,270,506, the,ok,270,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_030/token_000146/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000146,30
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,147,0.6504424778761062,pct_60_80,271,271,12223, discount,ok,271,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_030/token_000147/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000147,30
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,148,0.6548672566371682,pct_60_80,272,272,2886, amount,ok,272,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_030/token_000148/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000148,30
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,149,0.6592920353982301,pct_60_80,273,273,563, is,ok,273,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_030/token_000149/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000149,30
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,150,0.6637168141592921,pct_60_80,274,274,236743, ,ok,274,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_026/token_000150/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000150,26
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,151,0.668141592920354,pct_60_80,275,275,236771,0,ok,275,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_026/token_000151/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000151,26
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,152,0.672566371681416,pct_60_80,276,276,236761,.,ok,276,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_026/token_000152/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000152,26
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,153,0.6769911504424779,pct_60_80,277,277,236770,1,ok,277,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_026/token_000153/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000153,26
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,154,0.6814159292035398,pct_60_80,278,278,236771,0,ok,278,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_026/token_000154/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000154,26
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,155,0.6858407079646017,pct_60_80,279,279,808, *,ok,279,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_025/token_000155/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000155,25
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,156,0.6902654867256637,pct_60_80,280,280,609, $,ok,280,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_025/token_000156/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000156,25
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,157,0.6946902654867256,pct_60_80,281,281,236825,6,ok,281,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_025/token_000157/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000157,25
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,158,0.6991150442477876,pct_60_80,282,282,236771,0,ok,282,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_025/token_000158/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000158,25
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,159,0.7035398230088495,pct_60_80,283,283,236771,0,ok,283,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_025/token_000159/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000159,25
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,160,0.7079646017699115,pct_60_80,284,284,578, =,ok,284,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_021/token_000160/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000160,21
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,161,0.7123893805309734,pct_60_80,285,285,609, $,ok,285,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_021/token_000161/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000161,21
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,162,0.7168141592920354,pct_60_80,286,286,236825,6,ok,286,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_021/token_000162/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000162,21
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,163,0.7212389380530974,pct_60_80,287,287,236771,0,ok,287,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_021/token_000163/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000163,21
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,164,0.7256637168141593,pct_60_80,288,288,236761,.,ok,288,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_021/token_000164/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000164,21
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,165,0.7300884955752213,pct_60_80,289,289,107,"
",ok,289,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_018/token_000165/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000165,18
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,166,0.7345132743362832,pct_60_80,290,290,236829,*,ok,290,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_018/token_000166/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000166,18
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,167,0.7389380530973452,pct_60_80,291,291,139,   ,ok,291,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_018/token_000167/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000167,18
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,168,0.7433628318584071,pct_60_80,292,292,818,The,ok,292,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_018/token_000168/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000168,18
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,169,0.7477876106194691,pct_60_80,293,293,1626, final,ok,293,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_018/token_000169/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000169,18
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,170,0.7522123893805309,pct_60_80,294,294,3385, price,ok,294,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_016/token_000170/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000170,16
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,171,0.7566371681415929,pct_60_80,295,295,212193,Sheila,ok,295,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_016/token_000171/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000171,16
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,172,0.7610619469026548,pct_60_80,296,296,6382, paid,ok,296,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_016/token_000172/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000172,16
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,173,0.7654867256637168,pct_60_80,297,297,563, is,ok,297,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_016/token_000173/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000173,16
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,174,0.7699115044247787,pct_60_80,298,298,609, $,ok,298,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_016/token_000174/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000174,16
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,175,0.7743362831858407,pct_60_80,299,299,236825,6,ok,299,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_013/token_000175/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000175,13
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,176,0.7787610619469026,pct_60_80,300,300,236771,0,ok,300,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_013/token_000176/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000176,13
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,177,0.7831858407079646,pct_60_80,301,301,236771,0,ok,301,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_013/token_000177/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000177,13
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,178,0.7876106194690266,pct_60_80,302,302,753, -,ok,302,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_013/token_000178/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000178,13
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,179,0.7920353982300885,pct_60_80,303,303,609, $,ok,303,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_013/token_000179/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000179,13
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,180,0.7964601769911505,pct_60_80,304,304,236825,6,ok,304,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_009/token_000180/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000180,9
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,181,0.8008849557522124,pct_80_100,305,305,236771,0,ok,305,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_009/token_000181/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000181,9
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,182,0.8053097345132744,pct_80_100,306,306,578, =,ok,306,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_009/token_000182/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000182,9
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,183,0.8097345132743363,pct_80_100,307,307,609, $,ok,307,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_009/token_000183/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000183,9
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,184,0.8141592920353983,pct_80_100,308,308,236810,5,ok,308,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_009/token_000184/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000184,9
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,185,0.8185840707964602,pct_80_100,309,309,236812,4,ok,309,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_005/token_000185/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000185,5
v1_prior9,650,650_base,correct,650_correct_seed3012_attempt000013,650_base_temp08_screen_seed3000_attempt000013,186,0.8230088495575221,pct_80_100,310,310,236771,0,ok,310,/fs/scratch/PAS2836/kopanev.1/exact_trace_bench/cardinal/fast/real-prompt-screen-v1/trace_launch_prep_fullseq_wreuse_w1600/650_correct_seed3012_attempt000013/run/real-prompt-trace-v1-650_correct_seed3012_attempt000013/shards/shard_005/token_000186/graph.npz,650_base_temp08_screen_seed3000_attempt000013_tok000186,5
